EARN,EMP#,DATE,HRS,RATE,AMOUNT,,,,,,,,,,,,
REG,69120,11/18/2012,3.27,23.1,79.7,,,,,,,,,,,,
REG,69120,11/19/2012,2.54,30.48,88.39,,,,,,,,,,,,
REG,69120,11/19/2012,5.06,23.1,117.81,,,,,,,,,,,,
REG,69120,11/20/2012,4.07,30.48,125.48,,,,,,,,,,,,
REG,69120,11/20/2012,3.53,23.1,89.71,,,,,,,,,,,,
REG,69120,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69122,11/17/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69122,11/18/2012,4.20,30.48,132.08,,,,,,,,,,,,
REG,69122,11/18/2012,3.40,23.1,84.7,,,,,,,,,,,,
REG,69122,11/19/2012,2.07,30.48,64.52,,,,,,,,,,,,
REG,69122,11/19/2012,5.53,23.1,135.91,,,,,,,,,,,,
REG,69122,11/23/2012,1.51,30.48,56.39,,,,,,,,,,,,
REG,69122,11/23/2012,6.09,23.1,142.07,,,,,,,,,,,,
REG,69123,11/17/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69123,11/20/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69123,11/21/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69123,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69124,11/17/2012,3.10,30.48,96.52,,,,,,,,,,,,
REG,69124,11/17/2012,4.50,23.1,111.65,,,,,,,,,,,,
REG,69124,11/19/2012,8.00,23.1,184.8,,,,,,,,,,,,
REG,69124,11/20/2012,4.19,30.48,131.57,,,,,,,,,,,,
REG,69124,11/20/2012,3.41,23.1,85.09,,,,,,,,,,,,
REG,69124,11/21/2012,4.26,30.48,135.13,,,,,,,,,,,,
REG,69124,11/21/2012,3.34,23.1,82.39,,,,,,,,,,,,
REG,69124,11/23/2012,3.08,30.48,95.5,,,,,,,,,,,,
REG,69124,11/23/2012,4.52,23.1,112.42,,,,,,,,,,,,
REG,69131,11/17/2012,6.22,30.48,194.06,,,,,,,,,,,,
REG,69131,11/17/2012,1.38,23.1,37.73,,,,,,,,,,,,
REG,69131,11/19/2012,4.29,30.48,136.65,,,,,,,,,,,,
REG,69131,11/19/2012,3.31,23.1,81.24,,,,,,,,,,,,
REG,69131,11/20/2012,4.29,30.48,136.65,,,,,,,,,,,,
REG,69131,11/20/2012,3.31,23.1,81.24,,,,,,,,,,,,
REG,69131,11/23/2012,6.14,30.48,189.99,,,,,,,,,,,,
REG,69131,11/23/2012,1.46,23.1,40.81,,,,,,,,,,,,
REG,69163,11/17/2012,4.27,30.48,135.64,,,,,,,,,,,,
REG,69163,11/17/2012,3.33,23.1,82.01,,,,,,,,,,,,
REG,69163,11/18/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69163,11/19/2012,2.58,30.48,90.42,,,,,,,,,,,,
REG,69163,11/19/2012,5.02,23.1,116.27,,,,,,,,,,,,
REG,69163,11/22/2012,2.53,30.48,87.88,,,,,,,,,,,,
REG,69163,11/22/2012,5.07,23.1,118.2,,,,,,,,,,,,
REG,69163,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69167,11/17/2012,5.41,30.48,173.23,,,,,,,,,,,,
REG,69167,11/17/2012,2.19,23.1,53.52,,,,,,,,,,,,
REG,69167,11/18/2012,6.13,30.48,189.48,,,,,,,,,,,,
REG,69167,11/18/2012,1.47,23.1,41.2,,,,,,,,,,,,
REG,69167,11/19/2012,4.57,30.48,150.88,,,,,,,,,,,,
REG,69167,11/19/2012,3.03,23.1,70.46,,,,,,,,,,,,
REG,69167,11/20/2012,2.39,30.48,80.77,,,,,,,,,,,,
REG,69167,11/20/2012,5.21,23.1,123.59,,,,,,,,,,,,
REG,69167,11/23/2012,1.06,30.48,33.53,,,,,,,,,,,,
REG,69167,11/23/2012,6.54,23.1,159.39,,,,,,,,,,,,
REG,69168,11/17/2012,2.07,30.48,64.52,,,,,,,,,,,,
REG,69168,11/17/2012,5.53,23.1,135.91,,,,,,,,,,,,
REG,69168,11/20/2012,4.59,30.48,151.89,,,,,,,,,,,,
REG,69168,11/20/2012,3.01,23.1,69.69,,,,,,,,,,,,
REG,69168,11/21/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,69168,11/21/2012,1.42,23.1,39.27,,,,,,,,,,,,
REG,69168,11/23/2012,5.08,30.48,156.46,,,,,,,,,,,,
REG,69168,11/23/2012,2.52,23.1,66.22,,,,,,,,,,,,
REG,69275,11/19/2012,3.16,30.48,99.57,,,,,,,,,,,,
REG,69275,11/19/2012,4.44,23.1,109.34,,,,,,,,,,,,
REG,69275,11/20/2012,3.16,30.48,99.57,,,,,,,,,,,,
REG,69275,11/20/2012,4.44,23.1,109.34,,,,,,,,,,,,
REG,69275,11/21/2012,3.16,30.48,99.57,,,,,,,,,,,,
REG,69275,11/21/2012,4.44,23.1,109.34,,,,,,,,,,,,
REG,69275,11/23/2012,4.52,30.48,148.34,,,,,,,,,,,,
REG,69275,11/23/2012,3.08,23.1,72.38,,,,,,,,,,,,
REG,69276,11/17/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69276,11/19/2012,6.14,30.48,189.99,,,,,,,,,,,,
REG,69276,11/19/2012,1.46,23.1,40.81,,,,,,,,,,,,
REG,69276,11/20/2012,5.30,30.48,167.64,,,,,,,,,,,,
REG,69276,11/20/2012,2.30,23.1,57.75,,,,,,,,,,,,
REG,69276,11/21/2012,3.08,30.48,95.5,,,,,,,,,,,,
REG,69276,11/21/2012,4.52,23.1,112.42,,,,,,,,,,,,
REG,69276,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69278,11/17/2012,2.58,30.48,90.42,,,,,,,,,,,,
REG,69278,11/17/2012,5.02,23.1,116.27,,,,,,,,,,,,
REG,69278,11/20/2012,1.19,30.48,40.13,,,,,,,,,,,,
REG,69278,11/20/2012,6.41,23.1,154.39,,,,,,,,,,,,
REG,69278,11/21/2012,4.58,30.48,151.38,,,,,,,,,,,,
REG,69278,11/21/2012,3.02,23.1,70.07,,,,,,,,,,,,
REG,69278,11/23/2012,4.19,30.48,131.57,,,,,,,,,,,,
REG,69278,11/23/2012,3.41,23.1,85.09,,,,,,,,,,,,
REG,69279,11/17/2012,6.10,30.48,187.96,,,,,,,,,,,,
REG,69279,11/17/2012,1.50,23.1,42.35,,,,,,,,,,,,
REG,69279,11/18/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69279,11/19/2012,1.26,30.48,43.69,,,,,,,,,,,,
REG,69279,11/19/2012,6.34,23.1,151.69,,,,,,,,,,,,
REG,69279,11/23/2012,1.41,30.48,51.31,,,,,,,,,,,,
REG,69279,11/23/2012,6.19,23.1,145.92,,,,,,,,,,,,
REG,69283,11/17/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69283,11/18/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69283,11/19/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69283,11/20/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69283,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69288,11/17/2012,8.00,23.1,184.8,,,,,,,,,,,,
REG,69288,11/18/2012,1.22,30.48,41.66,,,,,,,,,,,,
REG,69288,11/18/2012,6.38,23.1,153.23,,,,,,,,,,,,
REG,69288,11/19/2012,1.19,30.48,40.13,,,,,,,,,,,,
REG,69288,11/19/2012,6.41,23.1,154.39,,,,,,,,,,,,
REG,69288,11/23/2012,3.22,30.48,102.62,,,,,,,,,,,,
REG,69288,11/23/2012,4.38,23.1,107.03,,,,,,,,,,,,
REG,69291,11/17/2012,6.45,30.48,205.74,,,,,,,,,,,,
REG,69291,11/17/2012,1.15,23.1,28.88,,,,,,,,,,,,
REG,69291,11/18/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69291,11/19/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69291,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69292,11/17/2012,8.00,23.1,184.8,,,,,,,,,,,,
REG,69292,11/20/2012,5.36,30.48,170.69,,,,,,,,,,,,
REG,69292,11/20/2012,2.24,23.1,55.44,,,,,,,,,,,,
REG,69292,11/21/2012,5.36,30.48,170.69,,,,,,,,,,,,
REG,69292,11/21/2012,2.24,23.1,55.44,,,,,,,,,,,,
REG,69292,11/23/2012,8.00,23.1,184.8,,,,,,,,,,,,
REG,69294,11/17/2012,5.48,30.48,176.78,,,,,,,,,,,,
REG,69294,11/17/2012,2.12,23.1,50.82,,,,,,,,,,,,
REG,69294,11/18/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69294,11/19/2012,4.19,30.48,131.57,,,,,,,,,,,,
REG,69294,11/19/2012,3.41,23.1,85.09,,,,,,,,,,,,
REG,69294,11/23/2012,6.19,30.48,192.53,,,,,,,,,,,,
REG,69294,11/23/2012,1.41,23.1,38.89,,,,,,,,,,,,
REG,69295,11/17/2012,3.00,30.48,91.44,,,,,,,,,,,,
REG,69295,11/17/2012,5.00,23.1,115.5,,,,,,,,,,,,
REG,69295,11/18/2012,6.08,30.48,186.94,,,,,,,,,,,,
REG,69295,11/18/2012,1.52,23.1,43.12,,,,,,,,,,,,
REG,69295,11/19/2012,3.08,30.48,95.5,,,,,,,,,,,,
REG,69295,11/19/2012,4.52,23.1,112.42,,,,,,,,,,,,
REG,69295,11/23/2012,1.21,30.48,41.15,,,,,,,,,,,,
REG,69295,11/23/2012,6.39,23.1,153.62,,,,,,,,,,,,
REG,69296,11/17/2012,3.11,30.48,97.03,,,,,,,,,,,,
REG,69296,11/17/2012,4.49,23.1,111.27,,,,,,,,,,,,
REG,69296,11/18/2012,4.34,30.48,139.19,,,,,,,,,,,,
REG,69296,11/18/2012,3.26,23.1,79.31,,,,,,,,,,,,
REG,69296,11/19/2012,4.36,30.48,140.21,,,,,,,,,,,,
REG,69296,11/19/2012,3.24,23.1,78.54,,,,,,,,,,,,
REG,69296,11/20/2012,4.36,30.48,140.21,,,,,,,,,,,,
REG,69296,11/20/2012,3.24,23.1,78.54,,,,,,,,,,,,
REG,69296,11/23/2012,8.00,23.1,184.8,,,,,,,,,,,,
REG,69584,11/17/2012,4.12,30.48,128.02,,,,,,,,,,,,
REG,69584,11/17/2012,3.48,20.02,76.08,,,,,,,,,,,,
REG,69584,11/18/2012,4.10,30.48,127,,,,,,,,,,,,
REG,69584,11/18/2012,3.50,20.02,76.74,,,,,,,,,,,,
REG,69584,11/19/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,69584,11/23/2012,4.47,30.48,145.8,,,,,,,,,,,,
REG,69584,11/23/2012,3.13,20.02,64.4,,,,,,,,,,,,
REG,69587,11/17/2012,5.53,30.48,179.32,,,,,,,,,,,,
REG,69587,11/17/2012,2.07,20.02,42.38,,,,,,,,,,,,
REG,69587,11/18/2012,5.57,30.48,181.36,,,,,,,,,,,,
REG,69587,11/18/2012,2.03,20.02,41.04,,,,,,,,,,,,
REG,69587,11/19/2012,3.33,30.48,108.2,,,,,,,,,,,,
REG,69587,11/19/2012,4.27,20.02,89.09,,,,,,,,,,,,
REG,69587,11/23/2012,4.49,30.48,146.81,,,,,,,,,,,,
REG,69587,11/23/2012,3.11,20.02,63.73,,,,,,,,,,,,
REG,69589,11/18/2012,4.17,30.48,130.56,,,,,,,,,,,,
REG,69589,11/18/2012,3.43,20.02,74.41,,,,,,,,,,,,
REG,69589,11/19/2012,2.29,30.48,75.69,,,,,,,,,,,,
REG,69589,11/19/2012,5.31,20.02,110.44,,,,,,,,,,,,
REG,69589,11/20/2012,2.29,30.48,75.69,,,,,,,,,,,,
REG,69589,11/20/2012,5.31,20.02,110.44,,,,,,,,,,,,
REG,69589,11/23/2012,4.49,30.48,146.81,,,,,,,,,,,,
REG,69589,11/23/2012,3.11,20.02,63.73,,,,,,,,,,,,
REG,69592,11/17/2012,5.59,30.48,182.37,,,,,,,,,,,,
REG,69592,11/17/2012,2.01,20.02,40.37,,,,,,,,,,,,
REG,69592,11/20/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,69592,11/21/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,69592,11/22/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69592,11/23/2012,2.41,30.48,81.79,,,,,,,,,,,,
REG,69592,11/23/2012,5.19,20.02,106.44,,,,,,,,,,,,
REG,69593,11/19/2012,5.06,30.48,155.45,,,,,,,,,,,,
REG,69593,11/19/2012,2.54,20.02,58.06,,,,,,,,,,,,
REG,69593,11/20/2012,6.21,30.48,193.55,,,,,,,,,,,,
REG,69593,11/20/2012,1.39,20.02,33.03,,,,,,,,,,,,
REG,69593,11/21/2012,2.57,30.48,89.92,,,,,,,,,,,,
REG,69593,11/21/2012,5.03,20.02,101.1,,,,,,,,,,,,
REG,69593,11/23/2012,1.45,30.48,53.34,,,,,,,,,,,,
REG,69593,11/23/2012,6.15,20.02,125.13,,,,,,,,,,,,
REG,69595,11/17/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69595,11/19/2012,5.58,30.48,181.86,,,,,,,,,,,,
REG,69595,11/19/2012,2.02,20.02,40.71,,,,,,,,,,,,
REG,69595,11/20/2012,4.46,30.48,145.29,,,,,,,,,,,,
REG,69595,11/20/2012,3.14,20.02,64.73,,,,,,,,,,,,
REG,69595,11/21/2012,5.18,30.48,161.54,,,,,,,,,,,,
REG,69595,11/21/2012,2.42,20.02,54.05,,,,,,,,,,,,
REG,69595,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69596,11/17/2012,4.03,30.48,123.44,,,,,,,,,,,,
REG,69596,11/17/2012,3.57,20.02,79.08,,,,,,,,,,,,
REG,69596,11/20/2012,3.08,30.48,95.5,,,,,,,,,,,,
REG,69596,11/20/2012,4.52,20.02,97.43,,,,,,,,,,,,
REG,69596,11/21/2012,3.08,30.48,95.5,,,,,,,,,,,,
REG,69596,11/21/2012,4.52,20.02,97.43,,,,,,,,,,,,
REG,69596,11/23/2012,3.33,30.48,108.2,,,,,,,,,,,,
REG,69596,11/23/2012,4.27,20.02,89.09,,,,,,,,,,,,
REG,69597,11/19/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69597,11/20/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69597,11/21/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69597,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69657,11/19/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69657,11/20/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69657,11/21/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69657,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69658,11/17/2012,6.16,30.48,191.01,,,,,,,,,,,,
REG,69658,11/17/2012,1.44,20.02,34.7,,,,,,,,,,,,
REG,69658,11/18/2012,5.59,30.48,182.37,,,,,,,,,,,,
REG,69658,11/18/2012,2.01,20.02,40.37,,,,,,,,,,,,
REG,69658,11/21/2012,4.34,30.48,139.19,,,,,,,,,,,,
REG,69658,11/21/2012,3.26,20.02,68.74,,,,,,,,,,,,
REG,69658,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69660,11/17/2012,1.56,30.48,58.93,,,,,,,,,,,,
REG,69660,11/17/2012,6.04,20.02,121.45,,,,,,,,,,,,
REG,69660,11/20/2012,4.24,30.48,134.11,,,,,,,,,,,,
REG,69660,11/20/2012,3.36,20.02,72.07,,,,,,,,,,,,
REG,69660,11/21/2012,4.24,30.48,134.11,,,,,,,,,,,,
REG,69660,11/21/2012,3.36,20.02,72.07,,,,,,,,,,,,
REG,69660,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69662,11/17/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69662,11/19/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69662,11/20/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69662,11/21/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69662,11/23/2012,4.48,30.48,146.3,,,,,,,,,,,,
REG,69662,11/23/2012,3.12,20.02,64.06,,,,,,,,,,,,
REG,69663,11/19/2012,3.06,30.48,94.49,,,,,,,,,,,,
REG,69663,11/19/2012,4.54,20.02,98.1,,,,,,,,,,,,
REG,69663,11/20/2012,2.34,30.48,78.23,,,,,,,,,,,,
REG,69663,11/20/2012,5.26,20.02,108.78,,,,,,,,,,,,
REG,69663,11/21/2012,6.15,30.48,190.5,,,,,,,,,,,,
REG,69663,11/21/2012,1.45,20.02,35.04,,,,,,,,,,,,
REG,69663,11/22/2012,3.50,30.48,116.84,,,,,,,,,,,,
REG,69663,11/22/2012,4.10,20.02,83.42,,,,,,,,,,,,
REG,69663,11/23/2012,4.40,30.48,142.24,,,,,,,,,,,,
REG,69663,11/23/2012,3.20,20.02,66.73,,,,,,,,,,,,
REG,69664,11/17/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69664,11/19/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69664,11/20/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69664,11/21/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69664,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69665,11/19/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69665,11/20/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69665,11/21/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69665,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69667,11/17/2012,3.22,30.48,102.62,,,,,,,,,,,,
REG,69667,11/17/2012,4.38,20.02,92.76,,,,,,,,,,,,
REG,69667,11/20/2012,2.31,30.48,76.71,,,,,,,,,,,,
REG,69667,11/20/2012,5.29,20.02,109.78,,,,,,,,,,,,
REG,69667,11/21/2012,4.36,30.48,140.21,,,,,,,,,,,,
REG,69667,11/21/2012,3.24,20.02,68.07,,,,,,,,,,,,
REG,69667,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69668,11/17/2012,1.46,30.48,53.85,,,,,,,,,,,,
REG,69668,11/17/2012,6.14,20.02,124.79,,,,,,,,,,,,
REG,69668,11/18/2012,4.30,30.48,137.16,,,,,,,,,,,,
REG,69668,11/18/2012,3.30,20.02,70.07,,,,,,,,,,,,
REG,69668,11/19/2012,4.37,30.48,140.72,,,,,,,,,,,,
REG,69668,11/19/2012,3.23,20.02,67.73,,,,,,,,,,,,
REG,69668,11/21/2012,4.07,30.48,125.48,,,,,,,,,,,,
REG,69668,11/21/2012,3.53,20.02,77.74,,,,,,,,,,,,
REG,69668,11/23/2012,2.48,30.48,85.34,,,,,,,,,,,,
REG,69668,11/23/2012,5.12,20.02,104.1,,,,,,,,,,,,
REG,69670,11/17/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69670,11/19/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69670,11/20/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69670,11/21/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69670,11/23/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69705,11/17/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69705,11/19/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69705,11/20/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69705,11/21/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69705,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69708,11/17/2012,1.19,30.48,40.13,,,,,,,,,,,,
REG,69708,11/17/2012,6.41,20.02,133.8,,,,,,,,,,,,
REG,69708,11/19/2012,2.43,30.48,82.8,,,,,,,,,,,,
REG,69708,11/19/2012,5.17,20.02,105.77,,,,,,,,,,,,
REG,69708,11/20/2012,2.43,30.48,82.8,,,,,,,,,,,,
REG,69708,11/20/2012,5.17,20.02,105.77,,,,,,,,,,,,
REG,69708,11/21/2012,2.43,30.48,82.8,,,,,,,,,,,,
REG,69708,11/21/2012,5.17,20.02,105.77,,,,,,,,,,,,
REG,69708,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69712,11/17/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69712,11/20/2012,2.45,30.48,83.82,,,,,,,,,,,,
REG,69712,11/20/2012,5.15,20.02,105.11,,,,,,,,,,,,
REG,69712,11/21/2012,2.45,30.48,83.82,,,,,,,,,,,,
REG,69712,11/21/2012,5.15,20.02,105.11,,,,,,,,,,,,
REG,69712,11/22/2012,4.36,30.48,140.21,,,,,,,,,,,,
REG,69712,11/22/2012,3.24,20.02,68.07,,,,,,,,,,,,
REG,69712,11/23/2012,4.42,30.48,143.26,,,,,,,,,,,,
REG,69712,11/23/2012,3.18,20.02,66.07,,,,,,,,,,,,
REG,69716,11/17/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,69716,11/17/2012,1.42,20.02,34.03,,,,,,,,,,,,
REG,69716,11/19/2012,2.59,30.48,90.93,,,,,,,,,,,,
REG,69716,11/19/2012,5.01,20.02,100.43,,,,,,,,,,,,
REG,69716,11/20/2012,5.33,30.48,169.16,,,,,,,,,,,,
REG,69716,11/20/2012,2.27,20.02,49.05,,,,,,,,,,,,
REG,69716,11/21/2012,4.38,30.48,141.22,,,,,,,,,,,,
REG,69716,11/21/2012,3.22,20.02,67.4,,,,,,,,,,,,
REG,69716,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69806,11/17/2012,1.45,30.48,53.34,,,,,,,,,,,,
REG,69806,11/17/2012,6.15,20.02,125.13,,,,,,,,,,,,
REG,69806,11/18/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69806,11/19/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69806,11/21/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69806,11/23/2012,2.46,30.48,84.33,,,,,,,,,,,,
REG,69806,11/23/2012,5.14,20.02,104.77,,,,,,,,,,,,
REG,69807,11/17/2012,1.06,30.48,33.53,,,,,,,,,,,,
REG,69807,11/17/2012,6.54,20.02,138.14,,,,,,,,,,,,
REG,69807,11/19/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69807,11/20/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69807,11/21/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69807,11/23/2012,4.47,30.48,145.8,,,,,,,,,,,,
REG,69807,11/23/2012,3.13,20.02,64.4,,,,,,,,,,,,
REG,69808,11/17/2012,6.15,30.48,190.5,,,,,,,,,,,,
REG,69808,11/17/2012,1.45,20.02,35.04,,,,,,,,,,,,
REG,69808,11/19/2012,5.03,30.48,153.92,,,,,,,,,,,,
REG,69808,11/19/2012,2.57,20.02,59.06,,,,,,,,,,,,
REG,69808,11/20/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,69808,11/21/2012,1.23,30.48,42.16,,,,,,,,,,,,
REG,69808,11/21/2012,6.37,20.02,132.47,,,,,,,,,,,,
REG,69808,11/23/2012,5.44,30.48,174.75,,,,,,,,,,,,
REG,69808,11/23/2012,2.16,20.02,45.38,,,,,,,,,,,,
REG,69810,11/17/2012,1.45,30.48,53.34,,,,,,,,,,,,
REG,69810,11/17/2012,6.15,20.02,125.13,,,,,,,,,,,,
REG,69810,11/20/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,69810,11/21/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,69810,11/22/2012,4.34,30.48,139.19,,,,,,,,,,,,
REG,69810,11/22/2012,3.26,20.02,68.74,,,,,,,,,,,,
REG,69810,11/23/2012,6.03,30.48,184.4,,,,,,,,,,,,
REG,69810,11/23/2012,1.57,20.02,39.04,,,,,,,,,,,,
REG,69811,11/17/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69811,11/19/2012,4.24,30.48,134.11,,,,,,,,,,,,
REG,69811,11/19/2012,3.36,20.02,72.07,,,,,,,,,,,,
REG,69811,11/20/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69811,11/21/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69811,11/23/2012,5.04,30.48,154.43,,,,,,,,,,,,
REG,69811,11/23/2012,2.56,20.02,58.73,,,,,,,,,,,,
REG,69813,11/17/2012,5.30,30.48,167.64,,,,,,,,,,,,
REG,69813,11/17/2012,2.30,20.02,50.05,,,,,,,,,,,,
REG,69813,11/19/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,69813,11/20/2012,2.50,30.48,86.36,,,,,,,,,,,,
REG,69813,11/20/2012,5.10,20.02,103.44,,,,,,,,,,,,
REG,69813,11/21/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69813,11/23/2012,3.04,30.48,93.47,,,,,,,,,,,,
REG,69813,11/23/2012,4.56,20.02,98.77,,,,,,,,,,,,
REG,69832,11/17/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69832,11/19/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69832,11/20/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69832,11/21/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69832,11/23/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,69833,11/17/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69833,11/19/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69833,11/20/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69833,11/21/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69833,11/23/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69834,11/17/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69834,11/19/2012,1.30,27.43,41.15,,,,,,,,,,,,
REG,69834,11/19/2012,6.30,20.02,130.13,,,,,,,,,,,,
REG,69834,11/20/2012,2.59,27.43,81.83,,,,,,,,,,,,
REG,69834,11/20/2012,5.01,20.02,100.43,,,,,,,,,,,,
REG,69834,11/21/2012,5.16,27.43,144.46,,,,,,,,,,,,
REG,69834,11/21/2012,2.44,20.02,54.72,,,,,,,,,,,,
REG,69834,11/23/2012,3.00,27.43,82.29,,,,,,,,,,,,
REG,69834,11/23/2012,5.00,20.02,100.1,,,,,,,,,,,,
REG,69836,11/17/2012,2.59,27.43,81.83,,,,,,,,,,,,
REG,69836,11/17/2012,5.01,20.02,100.43,,,,,,,,,,,,
REG,69836,11/18/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69836,11/19/2012,5.20,27.43,146.29,,,,,,,,,,,,
REG,69836,11/19/2012,2.40,20.02,53.39,,,,,,,,,,,,
REG,69836,11/21/2012,4.59,27.43,136.69,,,,,,,,,,,,
REG,69836,11/21/2012,3.01,20.02,60.39,,,,,,,,,,,,
REG,69836,11/23/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69838,11/19/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69838,11/20/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69838,11/21/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69838,11/23/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69839,11/17/2012,3.01,27.43,82.75,,,,,,,,,,,,
REG,69839,11/17/2012,4.59,20.02,99.77,,,,,,,,,,,,
REG,69839,11/19/2012,1.24,27.43,38.4,,,,,,,,,,,,
REG,69839,11/19/2012,6.36,20.02,132.13,,,,,,,,,,,,
REG,69839,11/20/2012,1.24,27.43,38.4,,,,,,,,,,,,
REG,69839,11/20/2012,6.36,20.02,132.13,,,,,,,,,,,,
REG,69839,11/21/2012,1.24,27.43,38.4,,,,,,,,,,,,
